rcDate,rcNo,chulNo,hrNo,age,ageCond,budam,chaksunT,chaksunY,chaksun_6m,dusu,ilsu,ord1CntT,ord1CntY,ord2CntT,ord2CntY,ord3CntT,ord3CntY,prd,prizeCond,rank,rating,rcCntT,rcCntY,rcDist,sex,wgBudam,track,weather,waterRate,ord,rcTime,jkNo,trNo,owNo
20211205,2,12,42665,3,연령오픈,별정A,6160000,6160000,0,14,79,0,0,0,0,1,1,한국,R0~0,국6등급,-,4,4,1200,거,56.0,양호,맑음,7,7,76.9,80438,70142,104162
20211205,2,13,44798,2,연령오픈,별정A,0,0,0,14,79,0,0,0,0,0,0,한국,R0~0,국6등급,0,2,2,1200,거,55.0,양호,맑음,7,8,77.2,80376,70224,109137
20211205,2,14,42550,3,연령오픈,별정A,5600000,5600000,5600000,14,79,0,0,0,0,1,1,한국,R0~0,국6등급,0,8,6,1200,거,56.0,양호,맑음,7,12,77.5,80591,70142,10498
20211205,3,1,42391,3,연령오픈,별정A,6600000,6600000,6600000,10,79,0,0,0,0,1,1,한국,R0~0,국6등급,-,10,10,1600,수,54.0,양호,맑음,7,7,104.6,80600,70137,201751
20211205,3,2,42923,3,연령오픈,별정A,8260000,8260000,6720000,10,79,0,0,0,0,1,1,한국,R0~0,국6등급,0,10,10,1600,거,52.0,양호,맑음,7,2,103.1,80606,70130,105127
20211205,3,3,42249,3,연령오픈,별정A,8800000,8800000,6380000,10,79,0,0,0,0,1,1,한국,R0~0,국6등급,-,11,9,1600,암,54.0,양호,맑음,7,4,103.8,80438,70086,106025
20211205,3,4,41096,4,연령오픈,별정A,1250000,1250000,1250000,10,79,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,3,1600,암,54.0,양호,맑음,7,6,104.5,80568,70141,115005
20211205,3,5,42475,3,연령오픈,별정A,3140000,3140000,1600000,10,79,0,0,0,0,0,0,한국,R0~0,국6등급,-,8,8,1600,거,56.0,양호,맑음,7,5,104.1,80421,70126,10498
20211205,3,6,41200,4,연령오픈,별정A,4750000,0,0,10,79,0,0,0,0,1,0,한국,R0~0,국6등급,0,26,13,1600,수,52.0,양호,맑음,7,9,105.2,80604,70137,104118
20211205,3,7,43909,2,연령오픈,별정A,3500000,3500000,3500000,10,79,0,0,0,0,1,1,한국,R0~0,국6등급,0,4,4,1600,수,55.0,양호,맑음,7,10,105.8,80403,70125,113133
20211205,3,8,43019,3,연령오픈,별정A,0,0,0,10,79,0,0,0,0,0,0,한국,R0~0,국6등급,0,6,6,1600,거,56.0,양호,맑음,7,8,104.9,80580,70134,109142
20211205,3,9,42839,3,연령오픈,별정A,12100000,1600000,1600000,10,79,0,0,0,0,1,0,한국,R0~0,국6등급,-,12,9,1600,거,56.0,양호,맑음,7,3,103.2,80431,70125,104095
20211205,3,10,40693,4,연령오픈,별정A,13020000,6600000,6600000,10,79,0,0,1,1,0,0,한국,R0~0,국6등급,0,20,9,1600,수,56.0,양호,맑음,7,1,102.7,80566,70138,112290
20211205,4,1,40953,4,연령오픈,핸디캡,54150000,23360000,5600000,11,79,2,1,1,0,2,1,한국,R1~35,국5등급,34,12,8,1400,암,56.0,양호,맑음,7,7,89.1,80568,70121,112292
20211205,4,2,40351,4,연령오픈,핸디캡,25610000,0,0,11,79,1,0,0,0,0,0,한국(포),R1~35,국5등급,24,14,5,1400,암,51.0,양호,맑음,7,4,88.9,80600,70180,104117
20211205,4,3,41409,4,연령오픈,핸디캡,23560000,21560000,12760000,11,79,2,2,0,0,0,0,한국,R1~35,국5등급,28,17,10,1400,암,53.0,양호,맑음,7,8,89.2,80591,70223,106017
20211205,4,4,40993,4,연령오픈,핸디캡,42120000,29760000,11620000,11,79,1,0,1,1,5,4,한국,R1~35,국5등급,34,13,9,1400,암,56.0,양호,맑음,7,2,88.4,80546,70194,103007
20211205,4,6,41108,4,연령오픈,핸디캡,32040000,18240000,3960000,11,79,0,0,2,1,1,1,한국,R1~35,국5등급,24,16,10,1400,암,52.0,양호,맑음,7,3,88.4,80551,70127,105133
20211205,4,7,42664,3,연령오픈,핸디캡,18790000,18790000,18790000,11,79,1,1,0,0,1,1,한국,R1~35,국5등급,32,5,5,1400,암,55.0,양호,맑음,7,1,88.1,80588,70123,119001
20211205,4,8,40483,4,연령오픈,핸디캡,46500000,13900000,9700000,11,79,1,0,0,0,2,1,한국,R1~35,국5등급,25,18,12,1400,암,52.0,양호,맑음,7,4,88.9,80431,70086,106079
20211205,4,9,43250,3,연령오픈,핸디캡,14960000,14960000,14960000,11,79,1,1,0,0,0,0,한국,R1~35,국5등급,30,7,7,1400,암,54.0,양호,맑음,7,11,90.3,80438,70132,114035
20211205,4,10,42097,3,연령오픈,핸디캡,36170000,28030000,1650000,11,79,2,2,1,0,1,1,한국(포),R1~35,국5등급,31,14,12,1400,암,54.5,양호,맑음,7,9,89.5,80456,70194,103012
20211205,4,11,42710,3,연령오픈,핸디캡,33640000,13640000,13640000,11,79,0,0,3,2,1,0,한국,R1~35,국5등급,31,6,4,1400,암,54.5,양호,맑음,7,10,89.5,80484,70156,106084
20211205,4,12,42936,3,연령오픈,핸디캡,37480000,32420000,16800000,11,79,1,1,1,0,4,4,한국(포),R1~35,국5등급,33,14,11,1400,암,55.5,양호,맑음,7,6,89.0,80542,70125,104146
20211205,5,1,43231,3,연령오픈,별정B,40260000,40260000,40260000,8,79,1,1,3,3,1,1,한국,R1~50,혼4등급,37,7,6,1800,수,54.0,양호,맑음,7,2,116.2,80366,70123,119001
20211205,5,2,36796,6,연령오픈,별정B,127080000,15080000,4650000,8,79,2,0,1,0,4,0,한국,R1~50,혼4등급,36,32,9,1800,거,54.0,양호,맑음,7,8,118.3,80431,70126,106114
20211205,5,3,43467,4,연령오픈,별정B,17340000,2940000,0,8,79,0,0,0,0,1,0,미국,R1~50,혼4등급,36,9,4,1800,거,54.0,양호,맑음,7,5,117.0,80434,70141,106255
20211205,5,4,45143,3,연령오픈,별정B,17520000,17520000,12900000,8,79,0,0,0,0,1,1,미국,R1~50,혼4등급,38,8,8,1800,수,54.0,양호,맑음,7,1,116.0,80423,70106,112286
20211205,5,5,45127,3,연령오픈,별정B,44480000,38040000,33000000,8,79,1,1,1,0,1,1,미국,R1~50,혼4등급,50,3,2,1800,거,58.0,양호,맑음,7,3,116.2,80568,70186,104154
20211205,5,6,42894,3,연령오픈,별정B,60790000,56830000,41650000,8,79,2,2,1,1,3,2,한국,R1~50,혼4등급,44,13,11,1800,수,56.0,양호,맑음,7,6,117.3,80551,70130,117002
20211205,5,7,36545,8,연령오픈,별정B,90250000,1650000,1650000,8,79,2,0,2,0,1,0,미국,R1~50,혼4등급,24,80,13,1800,거,51.0,양호,맑음,7,7,117.8,80606,70132,104159
20211205,5,9,40796,4,연령오픈,별정B,37610000,37610000,5550000,8,79,2,2,2,2,0,0,한국,R1~50,혼4등급,38,9,9,1800,수,54.0,양호,맑음,7,4,116.8,80376,70180,121021
20211205,6,1,37934,6,연령오픈,별정B,267760000,49580000,43140000,9,79,5,1,2,0,5,0,한국,R1~65,국3등급,57,49,14,1800,암,54.0,양호,맑음,7,1,114.9,80296,70173,104148
20211205,6,2,43265,3,연령오픈,별정B,132190000,51940000,0,9,79,3,1,3,3,2,1,한국,R1~65,국3등급,54,12,7,1800,수,55.0,양호,맑음,7,2,115.1,80379,70134,110048
20211205,6,3,36930,6,연령오픈,별정B,255100000,15450000,5250000,9,79,5,0,2,0,4,1,한국,R1~65,국3등급,65,37,9,1800,수,54.0,양호,맑음,7,7,117.1,80606,70223,113115
20211205,6,4,35924,7,연령오픈,별정B,262960000,0,0,9,79,5,0,3,0,6,0,한국,R1~65,국3등급,63,43,6,1800,거,58.0,양호,맑음,7,9,117.4,80402,70132,104148
20211205,6,5,42326,3,연령오픈,별정B,130900000,89100000,58750000,9,79,1,1,8,5,1,1,한국,R1~65,국3등급,51,15,11,1800,거,54.0,양호,맑음,7,8,117.1,80568,70134,106289
20211205,6,6,41044,4,연령오픈,별정B,98970000,29490000,9300000,9,79,1,0,6,1,2,2,한국,R1~65,국3등급,51,24,12,1800,수,54.0,양호,맑음,7,3,115.5,80456,70130,117002
20211205,6,7,42489,3,연령오픈,별정B,97320000,97320000,92260000,9,79,4,4,2,2,0,0,한국,R1~65,국3등급,59,9,8,1800,수,56.0,양호,맑음,7,5,116.0,80542,70194,119005
20211205,6,8,43504,4,연령오픈,별정B,55350000,0,0,9,79,1,0,1,0,1,0,미국,R1~65,국3등급,51,11,5,1800,수,52.0,양호,맑음,7,6,116.2,80600,70106,112286
20211205,6,9,41489,4,연령오픈,별정B,162930000,97450000,52650000,9,79,6,2,4,4,0,0,한국(포),R1~65,국3등급,63,13,8,1800,거,58.0,양호,맑음,7,4,115.9,80376,70125,114033
20211205,7,1,44838,2,2세,별정A,47300000,47300000,47300000,12,79,1,1,0,0,1,1,한국,R0~140,국OPEN,31,3,3,1400,수,55.0,양호,흐림,7,11,88.9,80423,70125,111225
20211205,7,2,44795,2,2세,별정A,83160000,83160000,83160000,12,79,2,2,1,1,0,0,한국,R0~140,국OPEN,44,5,5,1400,수,55.0,양호,흐림,7,9,88.5,80551,70130,103007
20211205,7,3,44137,2,2세,별정A,213960000,0,0,12,79,4,0,0,0,0,0,한국,R0~140,국OPEN,50,4,0,1400,수,55.0,양호,흐림,7,1,85.7,80530,70164,119008
20211205,7,4,45088,2,2세,별정A,86900000,0,0,12,79,1,0,2,0,0,0,한국,R0~140,국OPEN,39,3,0,1400,수,55.0,양호,흐림,7,2,86.3,80473,70108,113038
20211205,7,5,43729,2,2세,별정A,101560000,101560000,96060000,12,79,1,1,2,2,1,1,한국,R0~140,국OPEN,40,6,6,1400,수,55.0,양호,흐림,7,3,86.8,80484,70130,65007
20211205,7,6,44252,2,2세,별정A,253300000,253300000,253300000,12,79,3,3,1,1,0,0,한국,R0~140,국OPEN,50,5,5,1400,수,55.0,양호,흐림,7,7,87.6,80568,70128,110048
20211205,7,7,44109,2,2세,별정A,42900000,0,0,12,79,1,0,1,0,0,0,한국,R0~140,국OPEN,32,3,0,1400,암,53.0,양호,흐림,7,8,88.2,80515,70150,118008
20211205,7,8,43658,2,2세,별정A,155400000,0,0,12,79,3,0,0,0,0,0,한국,R0~140,국OPEN,50,3,0,1400,수,55.0,양호,흐림,7,4,87.0,80366,70092,10496
20211205,7,9,43724,2,2세,별정A,23650000,23650000,23650000,12,79,1,1,1,1,0,0,한국,R0~140,국OPEN,31,4,4,1400,암,53.0,양호,흐림,7,12,89.1,80376,70123,111077
20211205,7,10,44300,2,2세,별정A,45750000,45750000,45750000,12,79,2,2,0,0,0,0,한국,R0~140,국OPEN,40,5,5,1400,수,55.0,양호,흐림,7,10,88.6,80379,70123,106115
20211205,7,11,43972,2,2세,별정A,71400000,71400000,71400000,12,79,1,1,1,1,0,0,한국,R0~140,국OPEN,38,4,4,1400,수,55.0,양호,흐림,7,5,87.1,80542,70121,112292
20211205,7,12,44143,2,2세,별정A,84900000,0,0,12,79,1,0,1,0,0,0,한국,R0~140,국OPEN,37,4,0,1400,수,55.0,양호,흐림,7,6,87.6,80476,70148,106198
20211210,1,1,42551,3,연령오픈,별정A,12330000,12330000,9910000,9,80,0,0,1,1,0,0,한국,R0~0,국6등급,0,7,7,1400,암,54.0,건조,맑음,4,3,89.3,80568,70141,104087
20211210,1,2,38774,5,연령오픈,별정A,1000000,0,0,9,80,0,0,0,0,0,0,한국(포),R0~0,국6등급,0,21,9,1400,수,52.0,건조,맑음,4,6,90.3,80604,70132,104159
20211210,1,3,42031,3,연령오픈,별정A,8120000,8120000,8120000,9,80,0,0,0,0,2,2,한국,R0~0,국6등급,-,3,3,1400,암,52.0,건조,맑음,4,1,87.6,80600,70137,117054
20211210,1,4,40333,4,연령오픈,별정A,16615000,10390000,3350000,9,80,0,0,1,1,1,0,한국,R0~0,국6등급,0,16,9,1400,암,54.0,건조,맑음,4,4,90.2,80546,70138,104112
20211210,1,5,42968,3,연령오픈,별정A,6840000,6840000,6840000,9,80,0,0,1,1,0,0,한국,R0~0,국6등급,0,10,10,1400,수,52.0,건조,맑음,4,7,90.8,80606,70086,104133
20211210,1,6,42105,3,연령오픈,별정A,7410000,7410000,3670000,9,80,0,0,0,0,1,1,한국,R0~0,국6등급,-,14,13,1400,암,54.0,건조,맑음,4,8,91.2,80591,70127,112292
20211210,1,7,43940,2,연령오픈,별정A,6300000,6300000,6300000,9,80,0,0,0,0,1,1,한국,R0~0,국6등급,0,5,5,1400,암,53.0,건조,맑음,4,9,92.2,80482,70129,109149
20211210,1,8,43255,3,연령오픈,별정A,9340000,9340000,5600000,9,80,0,0,0,0,2,2,한국,R0~0,국6등급,-,4,4,1400,암,51.0,건조,맑음,4,5,90.3,80599,70186,104134
20211210,1,9,40561,4,연령오픈,별정A,10620000,9370000,9370000,9,80,0,0,0,0,2,2,한국,R0~0,국6등급,0,14,11,1400,암,54.0,건조,맑음,4,2,89.2,80456,70136,117054
20211210,2,1,41447,4,연령오픈,별정A,0,0,0,8,80,0,0,0,0,0,0,한국,R0~0,국6등급,0,14,9,1400,암,50.0,건조,맑음,4,1,90.4,80601,70132,65032
20211210,2,2,43655,2,연령오픈,별정A,0,0,0,8,80,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1400,거,55.0,건조,맑음,4,4,91.1,80421,70126,112005
20211210,2,3,43167,3,연령오픈,별정A,5060000,5060000,3520000,8,80,0,0,0,0,0,0,한국,R0~0,국6등급,-,9,9,1400,암,54.0,건조,맑음,4,3,91.1,80588,70129,106112
20211210,2,4,40290,4,연령오픈,별정A,6090000,6090000,6090000,8,80,0,0,1,1,0,0,한국,R0~0,국6등급,0,5,4,1400,암,54.0,건조,맑음,4,5,91.4,80484,70186,103012
20211210,2,5,44427,2,연령오픈,별정A,3000000,3000000,3000000,8,80,0,0,0,0,0,0,한국,R0~0,국6등급,0,3,3,1400,수,55.0,건조,맑음,4,7,92.2,80434,70223,112290
20211210,2,6,41991,3,연령오픈,별정A,0,0,0,8,80,0,0,0,0,0,0,한국,R0~0,국6등급,-,4,4,1400,암,54.0,건조,맑음,4,6,91.5,80566,70127,106241
20211210,2,7,41428,4,연령오픈,별정A,0,0,0,8,80,0,0,0,0,0,0,한국(포),R0~0,국6등급,0,6,6,1400,수,52.0,건조,맑음,4,8,92.8,80604,70137,110050
20211210,2,8,41021,4,연령오픈,별정A,9040000,1540000,1540000,8,80,0,0,0,0,1,0,한국,R0~0,국6등급,0,18,13,1400,암,51.0,건조,맑음,4,2,90.7,80599,70132,112293
20211210,3,1,42541,3,연령오픈,핸디캡,18370000,18370000,16830000,10,81,1,1,0,0,1,1,한국,R1~35,국5등급,30,8,7,1400,거,51.0,건조,흐림,4,1,88.1,80606,70176,104162
20211210,3,2,43183,3,연령오픈,핸디캡,21840000,21840000,12600000,10,81,0,0,1,1,2,2,한국(포),R1~35,국5등급,24,12,12,1400,암,51.0,건조,흐림,4,2,88.1,80580,70137,201751
20211210,3,3,42192,3,연령오픈,핸디캡,13040000,13040000,13040000,10,81,1,1,0,0,0,0,한국,R1~35,국5등급,29,5,5,1400,거,54.0,건조,흐림,4,4,89.2,80566,70186,106114
20211210,3,4,40370,4,연령오픈,핸디캡,25960000,2240000,0,10,81,0,0,0,0,3,0,한국,R1~35,국5등급,22,12,5,1400,암,51.0,건조,흐림,4,8,90.6,80482,70134,10801
20211210,3,5,43287,3,연령오픈,핸디캡,21510000,21510000,17770000,10,81,1,1,0,0,1,1,한국,R1~35,국5등급,31,8,6,1400,수,52.0,건조,흐림,4,5,89.9,80599,70106,106089
20211210,3,6,39615,5,연령오픈,핸디캡,54640000,0,0,10,81,2,0,1,0,1,0,한국,R1~35,국5등급,32,27,6,1400,수,51.5,건조,흐림,4,3,88.9,80601,70143,106253
20211210,3,7,40838,4,연령오픈,핸디캡,84550000,0,0,10,81,2,0,1,0,1,0,한국,R1~35,국5등급,35,18,5,1400,거,57.0,건조,흐림,4,10,90.7,80591,70128,113115
20211210,3,8,43323,3,연령오픈,핸디캡,35090000,15510000,1650000,10,81,1,1,2,1,0,0,한국,R1~35,국5등급,30,7,5,1400,수,54.5,건조,흐림,4,9,90.7,80546,70136,112008
20211210,3,9,43049,3,연령오픈,핸디캡,17600000,17600000,0,10,81,2,2,0,0,0,0,한국,R1~35,국5등급,30,7,7,1400,수,54.5,건조,흐림,4,6,90.1,80568,70130,105127
20211210,3,10,37893,6,연령오픈,핸디캡,55600000,3520000,0,10,81,2,0,1,0,1,0,한국,R1~35,국5등급,21,43,15,1400,암,52.0,건조,흐림,4,7,90.5,80483,70132,104159
20211210,4,1,40730,4,연령오픈,핸디캡,39960000,1960000,0,12,80,2,0,1,0,1,0,한국,R1~35,국5등급,23,17,9,1200,거,52.0,건조,흐림,4,9,76.2,80483,70136,118013
20211210,4,2,40538,4,연령오픈,핸디캡,22920000,21670000,13750000,12,80,1,1,1,1,0,0,한국,R1~35,국5등급,30,11,8,1200,암,52.5,건조,흐림,4,8,76.1,80421,70141,104087
20211210,4,3,42701,3,연령오픈,핸디캡,25740000,25740000,25740000,12,80,1,1,1,1,1,1,한국,R1~35,국5등급,31,6,6,1200,암,51.0,건조,흐림,4,10,76.3,80600,70138,105137
20211210,4,4,40694,4,연령오픈,핸디캡,48330000,16290000,8610000,12,80,0,0,2,0,5,2,한국,R1~35,국5등급,24,22,13,1200,수,51.0,건조,흐림,4,3,75.2,80606,70156,118030
20211210,4,5,41419,4,연령오픈,핸디캡,42300000,9900000,9900000,12,80,1,0,2,1,0,0,한국,R1~35,국5등급,29,11,6,1200,암,52.0,건조,흐림,4,4,75.5,80403,70132,114035
20211210,4,6,43215,3,연령오픈,핸디캡,33520000,17520000,4760000,12,80,1,1,2,1,2,1,한국,R1~35,국5등급,31,7,5,1200,거,55.0,건조,흐림,4,2,74.9,80542,70121,110056
20211210,4,7,42087,3,연령오픈,핸디캡,23420000,18360000,11100000,12,80,1,1,2,1,1,1,한국,R1~35,국5등급,32,6,4,1200,암,53.5,건조,흐림,4,5,75.5,80456,70127,104074
20211210,4,8,42381,3,연령오픈,핸디캡,21930000,18430000,8750000,12,80,0,0,2,2,1,0,한국,R1~35,국5등급,25,12,10,1200,수,52.0,건조,흐림,4,11,76.7,80566,70126,65066
20211210,4,9,43269,3,연령오픈,핸디캡,23020000,9270000,0,12,80,1,0,1,1,0,0,한국,R1~35,국5등급,26,8,7,1200,거,52.5,건조,흐림,4,12,77.0,80546,70125,112303
20211210,4,10,44387,2,연령오픈,핸디캡,33000000,33000000,33000000,12,80,1,1,0,0,0,0,한국,R1~35,국5등급,31,1,1,1200,수,54.0,건조,흐림,4,7,76.0,80512,70133,111082
20211210,4,11,40540,4,연령오픈,핸디캡,38830000,5390000,2310000,12,80,1,0,1,0,1,0,한국,R1~35,국5등급,26,22,12,1200,수,52.5,건조,흐림,4,6,75.6,80296,70127,111078
20211210,4,12,42926,3,연령오픈,핸디캡,17160000,17160000,4620000,12,80,1,1,0,0,2,2,한국,R1~35,국5등급,29,3,3,1200,거,54.0,건조,흐림,4,1,74.1,80484,70186,65066
20211210,5,1,43014,3,연령오픈,별정B,32790000,25080000,17380000,12,80,0,0,2,2,3,2,한국,R1~35,국5등급,32,12,9,1800,수,57.0,건조,흐림,4,2,116.5,80403,70127,111078
20211210,5,2,40301,4,연령오픈,별정B,30730000,15420000,6620000,12,80,1,1,0,0,4,1,한국,R1~35,국5등급,29,16,9,1800,수,54.0,건조,흐림,4,1,116.4,80600,70137,112007
20211210,5,3,43190,3,연령오픈,별정B,25230000,25230000,15770000,12,80,0,0,2,2,1,1,한국,R1~35,국5등급,29,11,9,1800,거,56.0,건조,흐림,4,4,117.3,80542,70086,117036
20211210,5,4,43089,3,연령오픈,별정B,14190000,14190000,12650000,12,80,0,0,2,2,0,0,한국,R1~35,국5등급,25,12,9,1800,거,55.0,건조,흐림,4,10,118.9,80482,70106,105058
20211210,5,5,43187,3,연령오픈,별정B,22640000,13920000,7760000,12,80,0,0,0,0,3,3,한국,R1~35,국5등급,25,12,9,1800,암,53.0,건조,흐림,4,8,118.5,80591,70156,112292
20211210,5,6,43216,3,연령오픈,별정B,26020000,26020000,23600000,12,80,1,1,0,0,0,0,한국,R1~35,국5등급,30,5,5,1800,수,56.0,건조,흐림,4,3,116.7,80546,70123,112048
20211210,5,7,43326,3,연령오픈,별정B,16100000,16100000,16100000,12,80,1,1,0,0,0,0,한국(포),R1~35,국5등급,30,8,7,1800,거,56.0,건조,흐림,4,11,119.5,80456,70130,117002
20211210,5,8,42925,3,연령오픈,별정B,30590000,30590000,28170000,12,80,1,1,1,1,1,1,한국,R1~35,국5등급,34,15,11,1800,거,57.0,건조,흐림,4,6,118.2,80484,70194,111072
20211210,5,9,43460,4,연령오픈,별정B,20560000,1600000,1600000,12,80,0,0,1,0,0,0,미국,R1~35,국5등급,32,15,10,1800,수,53.0,건조,흐림,4,7,118.4,80606,70156,115008
20211210,5,10,35638,7,연령오픈,별정B,149060000,8800000,8800000,12,80,1,0,9,1,5,0,한국,R1~35,국5등급,35,85,16,1800,거,53.0,건조,흐림,4,9,118.6,80604,70137,104139
20211210,5,11,42891,3,연령오픈,별정B,38500000,38500000,38500000,12,80,1,1,1,1,2,2,한국,R1~35,국5등급,34,5,5,1800,거,57.0,건조,흐림,4,5,118.1,80568,70106,112006
20211210,5,12,40616,4,연령오픈,별정B,45680000,2240000,0,12,80,1,0,2,0,2,0,한국,R1~35,국5등급,26,16,5,1800,거,55.0,건조,흐림,4,12,122.0,80588,70127,104146
20211210,6,1,39724,5,연령오픈,별정B,135400000,36360000,33000000,8,80,2,1,5,0,3,0,한국,R1~50,국4등급,44,39,13,1800,거,56.0,건조,흐림,4,6,119.7,80402,70173,104148
20211210,6,2,41455,4,연령오픈,별정B,62350000,46050000,20250000,8,80,1,1,3,1,2,2,한국,R1~50,국4등급,39,13,8,1800,거,55.0,건조,흐림,4,1,117.5,80568,70186,111075
20211210,6,3,43343,3,연령오픈,별정B,31240000,31240000,25740000,8,80,1,1,2,2,1,1,한국,R1~50,국4등급,36,7,7,1800,암,52.0,건조,흐림,4,5,119.2,80484,70194,103012
20211210,6,4,40346,4,연령오픈,별정B,63130000,30730000,14880000,8,80,1,0,3,2,1,1,한국,R1~50,국4등급,37,13,9,1800,거,54.0,건조,흐림,4,4,118.9,80483,70126,106075
20211210,6,5,42241,3,연령오픈,별정B,57800000,50540000,37120000,8,80,2,1,2,2,2,2,한국,R1~50,국4등급,38,14,12,1800,암,52.0,건조,흐림,4,8,120.6,80456,70106,214708
20211210,6,6,41492,4,연령오픈,별정B,46720000,41220000,8700000,8,80,1,1,4,3,2,2,한국(포),R1~50,국4등급,36,12,10,1800,거,54.0,건조,흐림,4,3,118.7,80438,70125,114033
20211210,6,7,42898,3,연령오픈,별정B,55130000,55130000,48970000,8,80,2,2,1,1,1,1,한국,R1~50,국4등급,46,14,11,1800,수,57.0,건조,흐림,4,2,117.8,80542,70130,117002
20211210,6,8,35658,7,연령오픈,별정B,154750000,7650000,7650000,8,80,2,0,4,0,6,0,한국,R1~50,국4등급,38,49,11,1800,암,52.0,건조,흐림,4,7,119.8,80482,70141,104123
20211210,7,1,43544,4,연령오픈,핸디캡,111540000,52140000,20700000,11,80,1,0,4,3,1,0,미국,R1~65,혼3등급,59,17,9,1200,거,55.0,건조,흐림,4,3,73.3,80591,70223,105119
20211210,7,2,41767,5,연령오픈,핸디캡,75540000,13440000,0,11,80,1,0,2,1,1,0,미국,R1~65,혼3등급,54,18,7,1200,거,52.5,건조,흐림,4,9,74.6,80482,70142,110064
20211210,7,3,39655,5,연령오픈,핸디캡,161340000,3500000,0,11,80,2,0,6,0,2,0,한국,R1~65,혼3등급,52,28,9,1200,거,52.0,건조,흐림,4,8,74.2,80483,70126,112004
20211210,7,4,43307,3,연령오픈,핸디캡,67900000,67900000,53900000,11,80,2,2,2,2,0,0,미국,R1~65,혼3등급,61,8,8,1200,거,56.0,건조,흐림,4,2,73.2,80588,70123,117038
20211210,7,5,43627,4,연령오픈,핸디캡,186180000,87540000,75600000,11,80,2,1,3,1,2,1,미국,R1~65,혼3등급,60,22,14,1200,거,55.5,건조,흐림,4,4,73.5,80546,70125,113133
20211210,7,6,42460,3,연령오픈,핸디캡,81080000,81080000,47500000,11,80,4,4,2,2,2,2,한국,R1~65,혼3등급,52,10,10,1200,거,52.0,건조,흐림,4,6,73.9,80438,70086,106025
20211210,7,7,42163,3,연령오픈,핸디캡,115990000,99600000,27450000,11,80,5,4,3,3,0,0,한국,R1~65,혼3등급,63,13,11,1200,수,54.0,건조,흐림,4,7,73.9,80599,70134,105008
20211210,7,8,40778,4,연령오픈,핸디캡,171790000,40140000,4200000,11,80,4,1,3,0,3,2,한국,R1~65,혼3등급,58,24,10,1200,암,52.5,건조,흐림,4,10,76.0,80421,70126,10498
20211210,7,9,39125,5,연령오픈,핸디캡,100950000,67350000,56150000,11,80,3,2,4,2,1,0,한국,R1~65,혼3등급,50,14,7,1200,거,51.0,건조,흐림,4,5,73.7,80456,70142,65134
20211210,7,10,43638,4,연령오픈,핸디캡,126180000,58390000,32700000,11,80,1,0,7,5,0,0,미국,R1~65,혼3등급,58,14,8,1200,거,54.5,건조,흐림,4,1,73.1,80542,70194,112003
20211210,7,11,40893,4,연령오픈,핸디캡,114560000,0,0,11,80,3,0,1,0,2,0,한국(포),R1~65,혼3등급,51,12,4,1200,암,52.0,건조,흐림,4,11,76.3,80484,70186,104154
20211212,1,1,44895,2,2세,별정A,2400000,2400000,2400000,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,-,1,1,1200,수,55.0,건조,맑음,4,1,74.9,80484,70130,105119
20211212,1,2,44492,2,2세,별정A,0,0,0,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,0,1,1,1200,수,55.0,건조,맑음,4,10,78.6,80483,70141,65081
20211212,1,3,43959,2,2세,별정A,3000000,3000000,3000000,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,수,55.0,건조,맑음,4,3,76.4,80542,70176,65008
20211212,1,4,43728,2,2세,별정A,0,0,0,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,0,1,1,1200,암,53.0,건조,맑음,4,9,78.4,80566,70126,111071
20211212,1,5,44894,2,2세,별정A,0,0,0,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1200,암,53.0,건조,맑음,4,12,79.8,80421,70173,104098
20211212,1,6,44013,2,2세,별정A,0,0,0,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,수,55.0,건조,맑음,4,5,77.7,80546,70136,118013
20211212,1,7,44654,2,2세,별정A,3000000,3000000,3000000,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,-,1,1,1200,수,55.0,건조,맑음,4,8,78.3,80568,70086,106025
20211212,1,8,44905,2,2세,별정A,0,0,0,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,암,53.0,건조,맑음,4,11,78.7,80580,70134,109142
20211212,1,9,43932,2,2세,별정A,0,0,0,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,-,0,0,1200,수,53.0,건조,맑음,4,4,77.6,80600,70180,114038
20211212,1,10,44042,2,2세,별정A,2250000,2250000,2250000,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,수,55.0,건조,맑음,4,6,77.7,80456,70129,110056
20211212,1,11,44534,2,2세,별정A,0,0,0,12,81,0,0,0,0,0,0,한국,R0~0,국6등급,-,2,2,1200,암,53.0,건조,맑음,4,7,77.9,80591,70142,65127
20211212,1,12,44436,2,2세,별정A,8400000,8400000,8400000,12,81,0,0,0,0,1,1,한국,R0~0,국6등급,0,1,1,1200,수,55.0,건조,맑음,4,2,75.4,80438,70223,65066
